Latitude,Longitude,Depth,Magnitude
33.678,-116.7815,16.79,0.8
59.7559,-136.7016,5,1.5
37.4916,-118.7964,2.2,0.1
18.9235,-67.4197,7,2.9
38.4902,-118.4365,4.6,0.4
61.4071,-146.5517,20,1.5
35.9658333,-120.5151667,3.22,0.59
35.9655,-120.5146667,3.18,0.33
37.5661667,-118.8496667,3.17,0.49
63.5754,-147.3055,10,1.3
37.6041,-116.785,16.8,0.2
46.7681667,-113.6551667,6.67,0.67
17.9015,-67.0917,10,2.5
34.0515,-117.1353333,4.38,0.74
34.1611667,-116.8063333,5.08,1.64
-7.4322,128.2373,160.15,5.4
38.8264999,-122.7825012,0.73,0.78
39.6873,-119.3745,8.3,0.1
63.1418,-151.5481,20,0.8
68.547,-146.7591,5,1
33.4495,-116.6396667,6.74,1.33
19.2051667,-155.4523333,39.803,2
17.912,-67.0302,4,1.8
40.1363,-120.1964,11.6,0.4
38.32,-118.1394,7.5,0.4
33.3505,-116.8825,8.02,0.77
38.3356,-118.1436,8.8,0.4
38.2165,-112.2635,10.29,1.17
46.5395,-121.6138333,0.45,2.77
38.8311653,-122.8046646,1.57,0.56
33.9963333,-116.8195,10.25,0.72
39.0738,-119.9332,13.4,0.1
38.6459,-118.7934,9.4,0.8
19.383,-155.2365,2.929,0.71
37.685,-113.0005,10.04,1.02
36.394,-117.876,0.77,1.55
63.1512,-150.2971,100,1.6
35.974,-116.7837,6.2,1.1
38.8025017,-122.7689972,0.76,0.88
62.9849,-149.885,80,1.6
-28.1446,-176.3559,40.77,5
38.8238335,-122.8444977,1.91,0.96
34.3438333,-116.8865,-1.54,1.18
-20.3507,-176.008,198.96,4.7
37.5683333,-118.9328333,0.62,0.59
38.257,-118.7256,11.1,0.2
33.9746667,-116.9135,3.97,0.97
38.8133316,-122.8203354,2.41,1.17
45.7155,-112.1228333,5.88,1.08
-22.9645,173.1741,10,4.6
-22.9036,173.3033,9.7,5.2
36.2778333,-117.4381667,1.76,2.25
37.4683333,-118.8361667,0.74,0.74
-27.7824,-176.2002,10,4.9
36.401,-117.8686667,3.26,1.35
32.8311667,-116.0766667,10.17,0.82
36.3708,-97.7138,3.9,2.7
18.009,-68.2806,39,3.4
39.5331667,-122.8898333,5.1,2.16
37.1583,-116.5721,12.2,0.8
40.2936667,-124.5785,9.67,1.95
37.323,-122.1001667,-0.32,1.27
35.9363333,-120.4873333,4.72,0.6
63.4473,-150.8938,15,1.1
38.8396667,-122.8361667,2.06,0.42
36.7003333,-121.3383333,4.45,0.99
37.6233333,-118.8646667,1.38,0.81
35.8883333,-118.3605,2.33,1.53
-55.9195,-123.197,4.63,5.9
63.1429,-151.4376,15,1
33.8436667,-117.4965,-0.51,1.39
36.8261667,-121.4096667,7.02,1.36
35.8878333,-118.3558333,2.92,2.08
43.603,-110.5425,4.89,0.71
39.5261667,-122.8896667,5.7,1.71
33.1336667,-115.5873333,4.81,2.37
-55.7838,-123.2919,10,5.1
33.1336667,-115.5936667,4.96,2.16
37.0531667,-121.1961667,7.34,0.97
33.1335,-115.5918333,4.85,2.47
33.1361667,-115.5868333,3.76,2.46
37.5175,-118.422,5.93,1.15
36.0138333,-117.7993333,1.73,0.05
35.9555,-117.6566667,3.63,1.53
45.0816667,-123.1135,-0.32,1.81
33.1346667,-115.5941667,4.65,1.97
33.138,-115.5891667,3.8,1.52
35.956,-116.769,2.44,1.78
63.4449,-148.7708,10,1
46.1968333,-122.1933333,-1.73,0.42
33.6328333,-116.6716667,13.93,0.54
38.7861667,-122.7616667,1.32,1.47
38.8101654,-122.8310013,2.66,1.01
34.0116667,-117.2153333,10.75,0.48
38.2445,-118.636,7,0.8
37.6353333,-112.9725,5.84,1.16
6,127.061,111.64,4.6
33.835,-117.1658333,-0.49,0.8
37.6028,-116.7871,18.2,0.4
68.2832,-146.2662,5,2
33.496,-116.4733333,13.71,0.16
37.6133,-116.8025,10.1,1.3
37.6034,-116.7945,14.9,0.8
37.622,-116.7948,0.3,0.7
35.9546667,-117.6591667,3.36,0.62
18.8075,-67.2827,11,2.6
37.6046,-116.7827,17.4,0.3
36.1426667,-117.983,2.85,1.16
60.2476,-150.8059,35,1.5
38.5663,-118.4514,6.7,0.5
39.5318333,-122.8901667,4.98,1.68
16.3896,-98.2701,44.83,4.6
65.6426,-145.2946,5,1.5
36.2635,-97.6848,5,2.7
62.545,-148.8077,35,1.5
33.0176667,-116.3548333,7.41,0.99
-23.9166,-66.866,206.4,4.4
57.2772,-154.2568,30,2.6
41.8968,-119.6321,9.5,1.2
38.9964,-118.3959,5.2,0.9
60.9776,-147.5264,5,1.7
37.6376667,-118.93,5.04,0.71
66.4799,-153.5064,15,1.6
37.6363333,-118.9331667,5.86,1.15
37.6,-116.8066,18,0.9
37.6391667,-118.9278333,5.44,1
37.5855,-116.8171,16.7,0.7
35.7006667,-121.0333333,9.29,1.1
37.6388333,-118.9343333,5.37,0.4
37.6375,-118.9275,5.86,1.06
37.6406667,-118.9295,5.25,0.71
37.6385,-118.9315,5.39,0.92
34.2245,-117.522,8.47,0.63
65.0329,-148.7492,20,2.4
38.9975,-118.3965,6.4,0.8
45.6938333,-122.3861667,-0.85,0.95
33.1356667,-115.5901667,4.24,1.61
33.138,-115.5845,3.65,1.78
38.9921,-118.3968,6,0.7
34.7261667,-116.2951667,6.15,1.01
46.5378333,-121.6128333,0.07,1.88
61.5438,-140.9707,10,1.2
36.1216667,-117.8425,2.28,1.32
44.6786667,-110.9696667,4.86,0.35
37.4343333,-121.5195,7.62,1.06
37.5951667,-118.7868333,5.09,0.64
60.9812,-152.2675,10,2.1
37.6383333,-118.9296667,3.89,0.12
37.6218333,-118.9403333,0.1,0.47
33.1395,-115.5901667,3.96,1.34
34.068,-117.2728333,15.09,1.12
38.7765,-122.6761667,2.21,0.04
64.9347,-148.8756,10,1.4
37.6568333,-118.9123333,4.67,0.32
37.6383333,-118.9316667,5.18,0.49
19.4205,-155.6083333,1.442,0.69
60.6161,-150.9195,50,1.4
33.7113333,-116.7565,16.58,0.56
38.9956,-118.3986,4.9,0.7
33.4765,-116.4791667,10.89,0.43
61.684,-150.7802,70,1.5
63.5098,-144.8434,5,1.4
62.9635,-150.6615,120,1.8
37.1125,-121.5151667,8.2,1.18
37.107,-121.5113333,8.1,1.12
19.6182,-68.8322,30,3.4
36.1578333,-117.9703333,2.04,1.25
37.4288333,-121.7696667,8.97,0.75
35.9301667,-117.6393333,4.19,1.26
-33.6494,-178.4735,16.45,4.9
38.8378334,-122.8030014,1.54,1
33.1368333,-115.5901667,3.69,1.24
63.3917,-151.5614,15,1.1
38.803,-122.7653333,-0.21,0.44
63.0929,-151.4351,5,1.2
33.57,-116.3765,11.53,0.43
-20.5743,-68.9516,110.43,4.7
63.1485,-150.6635,30,1.8
35.8693333,-121.506,7.83,2.31
37.5818333,-118.9351667,1.16,0.23
62.3181,-153.0129,15,1
33.4963333,-116.792,5.35,0.26
37.1737,-118.0247,11.9,0.4
38.8145,-122.8171667,2.73,0.47
19.2236671,-155.4714966,39.67,2.47
34.175,-116.8516667,8.5,0.59
38.3165,-112.1986667,5.66,1.67
44.6823333,-110.9813333,4.97,0.85
37.3613333,-121.7238333,6.03,0.85
37.4771667,-118.8451667,4.37,0.92
61.8925,-149.9171,15,1.8
-55.2793,-31.874,10,7.4
37.406,-118.5181667,7.44,1.36
63.3973,-150.8923,5,1.1
37.5025,-118.8308333,1.57,1.33
37.6225,-118.8653333,1.61,0.65
41.0625,-112.1048333,8.11,1.78
37.2195,-117.8515,6.3,0.2
-55.1699,-31.8864,10,5.3
-54.9628,-31.3406,10,5.2
59.6286,-147.626,40,2.6
46.466,-122.3768333,20.14,0.7
38.7675018,-122.7419968,1.96,0.99
-55.8054,-31.0784,10,5.2
38.3191,-118.1236,9.6,0.8
33.5381667,-116.6943333,5.18,0.32
63.0665,-149.172,100,2.1
62.814,-149.6321,70,1.7
-55.3003,-31.2516,10,5.2
39.2273,-120.0895,8.6,0.3
19.3843,-64.856,9,2.1
-55.3016,-30.8287,10,5
62.5852,-152.0622,5,2.3
38.7856667,-122.7381667,1.62,1.08
-17.0238,-72.3213,44.54,4.9
60.949,-149.4852,20,2.3
18.0359,-68.5295,81,3
-55.0652,-31.6786,10,4.9
35.6155,-116.3005,0.7,2.58
59.6167,-153.4225,100,2.9
41.9085,-119.5849,5.3,0.5
65.3438,-144.1555,5,2.6
33.1743333,-116.039,5.3,1.25
-55.2829,-30.65,10,5.1
61.3181,-146.8283,15,2.8
19.3306667,-155.133,6.602,1.48
60.3674,-144.026,10,1.3
37.345,-114.0993,6.9,1
35.9546667,-117.6593333,3.23,0.91
35.9523333,-117.657,3.74,0.67
37.592,-118.8208333,5.99,0.14
37.5848,-97.8274,2.44,3.5
61.6844,-151.7521,120,2.1
64.4687,-147.9835,5,1.2
18.7155,-67.3945,12,2.6
65.6527,-144.3174,5,2.6
61.1854,-150.8562,70,1.9
59.0488,-136.6872,5,2.2
47.2743333,-122.8921667,19.91,0.92
33.1748333,-116.0375,6.72,1.03
-21.075,-70.3411,25,4.4
65.3361,-148.9629,5,0.9
36.6597,141.1909,36.52,5.3
-30.1059,-177.6628,35,4.9
64.1945,-152.2629,5,1.3
33.775,-115.9025,2.2,0.99
44.6076667,-110.4188333,1.05,1.51
44.598,-110.4166667,2.1,0.6
38.8153333,-122.7946667,3.4,0.6
33.839,-117.6681667,9.09,0.67
-21.3299,-178.1818,470.93,4.3
39.5172,-119.9221,7.2,1.2
63.1363,-144.2436,40,1.3
-55.214,-32.0408,10,5.1
37.6398333,-118.9278333,4.55,0.3
-55.1548,-31.6527,10,5
60.3152,-152.2373,60,1.5
38.7428333,-122.7221667,0.39,1.4
37.0228333,-121.2,-0.4,1.5
61.741,-148.4163,10,1.1
-55.1558,-31.5865,10,5
37.0514,-116.2214,5.9,0.8
38.7473333,-122.7283333,0.35,1.57
39.2345,-123.2726667,3.8,1.42
63.0997,-150.8382,140,1.3
38.7466667,-122.7283333,0.04,1.4
33.488,-116.7926667,4.01,1.72
19.1973324,-155.4624939,34.44,1.91
37.216,-118.3499,2,0.5
33.5963333,-116.6291667,13.88,0.73
19.083,-65.004,44,2.6
60.9776,-147.5264,5,1.4
37.5703333,-118.8463333,4.95,0.62
33.7706667,-116.0913333,1.84,1.27
38.8478333,-122.823,1.84,1.59
59.704,-153.1126,80,1.6
18.6478,-64.5849,49,2
33.3138333,-115.6831667,6.79,1.18
38.2192,-118.816,11.1,0.5
50.6225,152.9402,317.32,4.2
19.1615,-64.6727,12,2.5
41.9082,-119.7608,7.3,1.1
40.878334,-123.6705017,15.53,2.16
39.3289986,-122.7988358,7.83,2.2
39.3325,-122.8056667,9.1,2.33
62.5391,-151.548,100,1.9
33.1361667,-115.5875,3.86,1.62
33.822,-117.4815,-0.57,1.41
37.3521667,-122.0728333,-0.26,1.18
36.0296667,-117.7773333,2.28,0.11
60.8494,-149.5894,30,1.7
59.0357,-152.4349,50,2.7
-55.2088,-32.0731,4.34,5.8
61.6036,-146.3339,23.3,4.2
36.3498333,-89.5653333,12.3,1.76
61.6513,-146.3138,10,1.4
33.521,-116.4518333,9.3,1.35
62.3368,-148.0622,25,1.6
36.5501667,-121.137,2.9,2.08
36.5528333,-121.1456667,3.4,0.74
33.5265,-116.4471667,10.15,0.44
38.8294983,-122.8011703,2.16,0.56
39.3156,72.9847,43.23,4.3
36.2456667,-120.819,6.27,2.08
61.7665,-151.4605,50,2.1
61.6513,-146.3138,25,1.5
44.0205,-121.2513333,-1.52,2.03
38.748333,-122.7388306,0.84,0.82
63.46,-144.8523,5,1.1
34.5351667,-119.109,13.4,1.77
33.954,-117.932,10.57,1.48
37.151,-121.5368333,11.1,1.16
37.6128,-116.8086,18.1,0.3
36.0386667,-117.4935,2.05,1.05
38.8343315,-122.80867,2.87,0.87
36.04,-117.4941667,1.88,1.55
36.6675,-116.4669,4.1,0.2
37.4069,71.7979,163.8,4.2
38.6485,-118.8003,6.4,0.8
46.851,-121.7471667,1.23,0.49
61.7439,-146.0388,50,1.3
60.2971,-141.1395,20,1.3
46.6071667,-119.8536667,5.84,0.81
59.9617,-140.9623,15,1.5
-55.2031,-32.1207,13.89,5.6
40.018,-120.8014,11.6,0.5
33.39,-116.8995,4.71,1.85
38.7886667,-122.7493333,1.12,1.32
38.8093338,-122.8239975,2.39,1.01
-55.1003,-32.0781,10,4.8
49.4615,-120.5125,-0.53,1.7
38.8256683,-122.765831,1.26,0.78
37.6186,-116.8133,13.3,0.3
56.4945,-156.3732,50,2.5
45.7143333,-112.1236667,5.91,1.18
35.6845,-121.1293333,5.86,0.8
35.952,-117.658,3.79,0.89
44.2521667,-114.0903333,-2.9,2.28
61.6513,-146.3138,20,1.6
35.4392,-97.8302,5,2.8
45.7151667,-112.1226667,5.97,0.75
45.306,-121.6636667,7.8,0.86
62.8645,-150.414,120,1.6
61.2984,-139.7529,5,2
38.4176,70.5856,10,4.2
35.9511667,-117.657,3.59,0.89
38.8078333,-122.817,3.29,1.2
63.2923,-150.3162,100,1.1
-55.2469,-31.1963,10,4.9
63.0838,-152.019,100,2.5
63.5109,-147.4528,1.9,1
60.5903,-152.4329,70,1.5
61.654,-146.4189,15,2
46.1043333,-122.8228333,-0.47,1.06
65.0045,-147.3303,5,1.3
37.5073333,-119.3523333,7.17,1.18
34.0036667,-117.0021667,15.87,0.8
36.3291667,-120.8386667,12.49,1.51
38.814167,-122.8170013,2.01,1.03
39.3158333,-122.796,9.25,2.24
37.4855,-118.78,5.57,1.73
-55.1915,-31.27,10,5.2
-55.0828,-32.0177,10,5.2
63.2479,-149.2093,200,1.5
63.4449,-145.9751,5,1.4
33.036,-116.4261667,4.94,1.02
37.4391,-118.6034,14.2,0.8
37.4421667,-118.5875,16.11,1.03
33.0358333,-116.427,6.04,1.22
19.2175007,-155.4663391,38.42,2.38
36.4013,-115.4478,3.3,0.6
33.5973333,-116.633,13.99,0.64
18.9755,-64.9913,62,2.4
33.2763333,-116.1076667,3.73,1
39.2526667,-123.449,8.72,1.29
33.7508333,-116.7036667,19.08,0.5
61.8113,-152.0498,100,2
59.5873,-153.2992,120,2
19.4318333,-155.6185,4.002,1.22
33.271,-116.1068333,3.55,1.17
36.5307,-98.9055,6.03,3.2
37.5126667,-118.8293333,1.75,0.62
60.9042,-141.0175,10,1.6
40.6659,-119.4537,8.9,1.3
40.1368,-120.2085,11.9,0.9
40.6146667,-121.8226667,6.2,0.74
37.6311,-117.8789,3.8,1.3
37.6036667,-118.9195,1.83,0.65
-22.9384,173.2545,10,5.3
33.6723333,-116.7741667,14.9,0.65
33.3768333,-116.3776667,9.25,0.98
38.7961655,-122.7653351,1.51,0.62
36.5668333,-121.1478333,7.96,1.05
39.3173333,-122.7901667,9.23,1.7
33.4971667,-116.502,13.85,0.62
34.0206667,-116.856,20.74,0.74
60.6349,-150.3442,50,2
19.3795,-155.2316667,2.949,2.55
33.7223333,-116.8156667,16.66,0.67
60.7359,-151.5172,80,1.5
38.8406677,-122.8436661,3.11,0.9
60.3339,-152.5994,120,1.8
39.229,-120.0921,8.7,0.2
62.2398,-144.4824,60,1.6
61.6014,-146.3197,40,1.1
39.5607,143.5379,13.34,5.3
60.8961,-150.2331,50,2.1
36.7481,-116.0762,1,0.3
39.1844,-119.5395,6.2,1.1
39.4809,143.7614,14.7,4.6
39.959,-120.7905,2.93,1.67
38.4918,-118.3745,3.4,1.3
38.2544,-118.7276,12.2,1
46.8483333,-121.7548333,0.57,0.49
33.2393333,-116.7975,8.61,0.46
19.4118333,-155.6388333,2.46,2.42
19.4136667,-155.6363333,3.45,1.05
38.7583351,-122.7378311,0.13,0.96
39.6003,-120.375,8.3,0.3
39.6015,-120.3673,9.3,0.2
39.9718,-117.8421,8.8,1.4
38.2725,-118.7183,9.6,0.1
19.4815,-155.801,11.579,2.22
38.7083,-119.5409,6.6,0.8
63.0389,-151.4062,100,3.3
18.826,-64.1362,39,2.2
60.6613,-142.8437,15,1.1
39.3326683,-122.805336,4.91,1.74
39.3276672,-122.8008347,7.94,2.1
38.8061667,-122.8256667,2.25,0.84
32.975,-116.4338333,12.01,1.05
37.6241667,-118.8626667,1.16,0.02
36.5428352,-121.0213318,4.36,1.9
60.1832,-141.3356,15,1.2
38.4866,-118.3797,3.5,0.1
43.5658333,-76.6178333,5,1.48
37.6735,-118.8768333,2.81,0.32
40.3564,143.6799,10,6
-55.1333,-32.1026,10,4.9
38.6569,-118.791,9.8,0.7
33.694,-116.8038333,15.71,1.15
33.6976667,-116.8058333,15.33,0.62
60.3451,-146.158,20,1.2
17.9104,-66.5544,5,2.1
33.2686667,-116.1116667,3.83,2.15
33.2685,-116.1016667,4.94,1.52
37.4078333,-118.5183333,6.67,0.25
35.95,-117.6561667,3.46,0.8
39.3402,-119.9141,9.9,0.1
33.1536667,-116.1066667,10.3,1.32
39.0068,-114.2598,17,0.3
33.5016667,-116.5348333,8.87,0.29
68.9507,-145.1455,5,2.1
1.6134,126.3981,39.1,4.4
37.1583,-116.1999,7,0.4
34.58,-120.0501667,8.92,1.49
33.9681667,-116.9193333,3.94,1.38
37.4793333,-118.801,6.78,1.36
38.8201675,-122.8071671,2.65,0.94
33.2695,-116.1116667,3.67,1.99
-4.9649,102.8841,59.97,4.9
33.2711667,-116.1071667,5.38,1.08
38.8416672,-122.8271637,1.46,0.94
33.2678333,-116.1113333,2.46,2.62
-54.938,-31.5702,13.48,5.4
35.4273,-114.9918,9.3,1.6
68.9009,-145.1587,5,2.1
35.951,-117.655,3.89,0.78
-54.8677,-31.467,10,5.3
61.22,-151.0192,50,2.4
38.3319,-118.1569,9.8,0.5
33.6873333,-116.965,14.68,0.22
-18.6521,169.0538,206.31,4.8
33.2481667,-116.786,8.88,0.56
33.6951667,-116.6911667,17.26,0.56
33.2743333,-116.1116667,2.9,1.08
61.3996,-149.6866,35,1.2
60.0792,-152.7598,100,2
19.236,-67.4599,54,3.2
37.0041667,-121.4641667,8.02,1.13
39.0863,-119.6158,9,0.2
59.1941,-152.6618,70,1.7
19.225,-67.3694,46,3.1
38.068,-118.6813,10.2,0.6
35.724,-118.0565,2.03,0.84
62.2,-150.1071,20,1.2
19.2245007,-155.3970032,34.24,1.84
47.9208333,-124.6505,28.93,1.51
35.9792,-116.0903,11.1,1
39.7235,-120.5706667,7.93,1.04
60.5115,-148.9035,15,2.4
14.1563,-92.2068,39.31,4.1
35.9483333,-117.657,2.88,0.93
32.3431667,-115.3588333,16.26,2.07
38.8751678,-122.8184967,1.32,0.59
38.0204,-118.8508,4.2,0.5
38.8753319,-122.8186646,1.26,0.59
38.8696667,-122.8233333,1.32,1.25
38.8689995,-122.8221664,1.27,0.91
-5.5382,-106.5435,10,4.6
33.9488333,-117.004,18.37,0.81
39.9443,-120.7794,7.8,0.5
56.6207,-148.4718,2,2.7
60.3144,-137.5698,5,1.3
32.7141667,-115.4188333,11.79,1.8
61.6014,-146.3197,30,1.1
65.1893,-152.7872,10,1.5
18.0583,-66.221,37,2
40.1369,-120.2145,11.8,0.3
40.2933,143.7539,10,6
40.4432,143.8198,10,5.3
38.8095016,-122.8221664,1.82,1.14
59.5778,-152.8702,100,2.6
61.654,-146.4189,15,1.9
40.2261,143.9035,10,5.3
69.6423,-144.8114,5,1.9
59.5778,-152.8702,100,2
66.8041,-147.1892,15,2
37.3166,-114.6418,5.1,1.9
64.4909,-149.3748,15,1.3
39.5166,-119.9092,8,0.1
17.8668,-66.639,10,2.2
62.9486,-151.1268,90,1.1
63.3939,-151.3384,5,1.2
60.4783,-143.1902,10,2
35.9518333,-117.6571667,3.53,0.5
34.7735,-118.9403333,15.26,1.17
38.7980003,-122.7651672,1.9,0.91
38.2696,-118.7491,7.1,0.3
60.9938,-151.3774,50,2.2
35.9895,-117.9216667,4.06,2.16
35.9938333,-117.923,3.75,0.52
33.7086667,-116.76,15.49,1.86
33.7113333,-116.7556667,16.05,0.93
35.981,-117.9206667,3.85,0.04
61.1756,-147.4072,5,1.3
38.8028333,-122.7718333,-0.32,1.29
38.8246667,-122.8086667,3.07,0.34
36.2298333,-120.8246667,5.42,1.24
35.9908333,-117.9241667,2.78,1.01
35.9888333,-117.921,3.74,1.09
-55.2223,-31.1955,33.8,5.2
35.9845,-117.9261667,4.28,0.37
61.7012,-146.3079,5,1.5
35.9853333,-117.9295,5.21,0.24
38.8436667,-122.8265,1.84,0.36
39.3161667,-122.7891667,9.82,1.55
40.432,-120.818,2.5,1.55
64.9546,-147.3372,5,1
64.6895,-149.2459,15,1.6
33.4975,-116.5321667,7.97,1.33
62.6206,-148.6874,50,0.9
37.4705009,-118.8451691,6.55,1.22
62.5391,-151.548,100,2.8
60.0983,-139.6169,5,1.1
39.3178333,-122.7933333,8.67,1.22
-55.3237,-30.4736,10,5
37.4516667,-118.8311667,3.61,0.78
43.213,-110.6263333,12.45,1.28
35.9905,-117.9211667,3.7,1.14
38.8361664,-122.8323364,1.57,0.99
38.8363333,-122.8311667,2.38,2.3
38.836834,-122.8330002,1.68,0.57
38.3355,-119.3312,3.2,1.6
38.8388329,-122.8323364,1.42,0.93
38.8293333,-122.7985,-0.47,0.31
19.3755,-155.283,2.702,2.05
35.9561667,-117.6576667,3.48,0.51
61.5392,-151.8217,100,2.1
-55.1813,-30.7896,10,4.7
38.8083344,-122.8123322,3.31,0.51
38.8371667,-122.8003333,2.28,1.43
36.4674988,-121.0383301,2.33,0.98
35.9896667,-117.9213333,4.25,3.08
63.7587,-146.4967,5,1.3
46.3998333,-122.2625,18.19,1.24
35.9925,-117.9183333,3.65,0.85
35.981,-117.9281667,4.38,0.17
38.8393326,-122.8304977,1.95,1.02
38.841,-122.8291667,2.46,1.97
38.838501,-122.8271637,1.69,0.57
35.986,-117.9245,4.44,0.27
35.9843333,-117.924,4.48,0.25
63.5939,-147.9187,15,2.2
38.8434982,-122.8321686,1.78,0.57
35.9826667,-117.9246667,4.52,0.44
63.6848,-145.6027,10,1.1
35.9858333,-117.9241667,4.2,0.35
-3.6334,131.4603,10,5
38.2708,-118.7418,7.8,0.6
19.4063333,-155.6386667,3.622,0.68
36.1585,-117.8591667,2.01,1.62
58.1398,-151.6103,25,2.4
61.7922,-148.5194,5,1.1
33.6005,-116.8133333,9.16,0.62
36.3966667,-117.8676667,4.98,1.66
35.9893333,-117.9265,3.49,1.22
18.0958,-64.9797,7,2
62.3431,-148.6003,25,1.6
38.8268318,-122.8414993,0.53,0.81
45.7193333,-112.1225,6.11,0.32
33.509,-116.5321667,8.98,0.38
18.9864,-67.026,15,2.9
33.2711667,-116.1071667,4.21,1.18
58.8299,-134.4972,5,1.5
35.9365005,-121.2626648,9.2,1.31
35.991,-117.9251667,3.93,1.15
63.2917,-151.5561,5,1.5
35.9578333,-117.6556667,3.47,0.74
35.9901667,-117.9236667,4.03,0.78
46.5395,-121.6176667,-0.09,2.24
39.8314,-120.7498,0,0.1
33.6966667,-116.8026667,15.56,0.83
61.6513,-146.3138,20,1.8
46.5375,-121.622,2.07,1.02
46.8338333,-121.741,2.81,0.7
-14.7816,167.1982,96.53,5.1
18.6518,-68.0367,77,2.8
60.0792,-152.7598,100,1.9
35.959,-117.6553333,2.89,0.38
33.5858333,-116.8071667,8.67,0.82
44.6768333,-110.9701667,4.61,0.51
17.9647,-67.041,15,1.7
61.7192,-150.873,15,2.6
63.3939,-151.3384,5,1.2
35.9908333,-117.9198333,3.45,1.01
35.9858333,-117.9235,4.29,0.4
-55.2775,-31.7546,10,6.4
33.3808333,-116.3416667,10.26,1.72
61.898,-149.2572,15,1.2
-55.02,-31.4856,10,5.1
46.3796667,-122.3805,20.8,0.44
47.982,-121.8855,18.94,1.16
33.5046667,-116.5263333,9.44,0.34
61.2278,-139.7446,5,1.3
33.8681667,-118.2196667,8.07,2.07
61.5212,-147.1688,20,1.5
36.1793,-97.5112,5,2.7
38.8128319,-122.8066635,1.75,1.03
47.9591667,-121.8901667,21.95,1.02
36.6824989,-121.3239975,-0.24,1.31
36.0133333,-117.8048333,1.83,0.22
63.4949,-151.2311,5,0.7
38.8055,-122.8223333,2.27,1.32
38.8135,-122.821,2.6,1.6
37.5851667,-118.9423333,-0.21,0.19
36.0241,-116.1223,0,0.4
19.4651667,-155.8516667,13.033,1.63
61.6014,-146.3197,35,1.1
37.6261673,-118.8911667,1.12,1.33
38.033,-116.7606,7.1,1.3
37.6278343,-118.892334,1.07,1.31
63.5362,-147.9821,5,1.1
62.8459,-151.0947,5,1.8
33.0158333,-116.3503333,6.51,0.68
37.6238333,-118.892,1.38,1.93
37.6285,-118.8906667,0.41,0.14
61.6513,-146.3138,20,1.4
59.0668,-152.3613,60,1.6
37.627,-118.8908333,1.06,0.5
37.626,-118.8915,1.71,0.18
18.8834,-64.3515,23,2.2
34.2538333,-117.1733333,6.61,0.66
62.6941,-151.307,5,2.3
35.955,-117.6571667,3.57,0.86
37.6241667,-118.8913333,1.32,2.96
38.8311653,-122.7770004,3.46,0.51
62.0339,-147.8681,40,1
33.9303333,-116.3568333,5.76,0.28
37.6286667,-118.8905,0.55,0.03
-16.1693,-74.0094,35,4.6
37.6524,-116.9393,2.4,0.5
35.987,-117.9211667,3.7,1.03
60.1069,-141.1457,5,1.4
33.7061667,-116.7586667,15.75,1.87
60.1069,-141.1457,5,1.3
61.2179,-147.8467,50,1.5
35.9805,-117.9208333,4.24,0.08
37.5621667,-118.9456667,0.03,0.13
33.3396667,-116.7278333,16.35,0.58
27.1776,54.4025,10,4.6
38.4672,-118.1709,10,0.4
33.499,-116.5315,8.25,0.72
37.6248333,-118.8936667,1.49,0.24
38.8221667,-122.7978333,2.25,0.66
38.3326,-118.1513,7.5,0.5
63.6811,-147.6338,5,1
38.2579,-118.7282,12.5,0.2
34.4268333,-116.8591667,8.13,1.73
39.5853333,-111.1715,11.99,1.84
19.4026667,-155.6353333,2.915,0.84
18.6198,-64.7608,50,1.7
38.8358345,-122.7730026,0.86,0.56
63.173,-150.3938,100,2
37.2921667,-118.4825,6.24,1.08
36.0151667,-117.8093333,0.74,1.38
34.0448333,-118.7568333,10.29,1.47
56.5386,-159.1101,20,3.1
35.9805,-117.9015,3.56,1.53
59.5423,-153.0477,99,3.4
38.0965,-122.8645,12.76,0.92
19.4276667,-155.0183333,4.219,1.02
39.4086,-120.1288,6.6,0.6
35.9861667,-117.9253333,4.35,0.03
18.1256,-66.8811,7,1.6
64.9207,-146.1598,10,0.9
38.8085,-122.8266667,1.81,0.6
19.2255001,-155.4698334,38.44,2.58
37.1737,-116.192,7.4,0.3
34.0943333,-117.3121667,16.68,0.51
38.2078333,-112.2675,9.19,0.67
64.9017,-147.2264,5,1.1
33.5005,-116.5306667,8.97,0.46
33.5256667,-116.5201667,13.21,0.43
37.0396,-97.8554,4.31,2.8
35.6741667,-121.0821667,7.76,0.91
36.7247,-117.9826,0,0.4
33.4955,-116.7893333,6.37,0.31
34.0641667,-116.4053333,9.24,0.8
41.9484,-119.5837,0.7,1.1
19.4048328,-155.2830048,1.21,1.78
33.498,-116.5271667,9.21,0.23
33.4986667,-116.5313333,9.11,0.57
36.4189,-117.8561,0,0.2
38.8199997,-122.8063354,1.23,1.04
38.818,-122.8233333,1.71,0.86
43.5213333,-121.7098333,8.95,0.95
60.3743,-147.3697,10,1.3
36.0543333,-120.6438333,1.7,0.69
35.7536667,-121.307,13.04,2.59
37.625,-118.8943333,1.14,0.62
28.5254,141.7519,63.54,5
40.6884,143.7548,13.29,5.1
34.4886667,-116.5181667,1.56,1.29
33.4825,-116.4611667,6.02,0.47
35.9682,-116.8051,8,0.3
33.8041667,-116.189,12.33,0.71
35.9634,-116.7881,6.5,0.4
59.9335,-152.0959,25,1.7
17.8066,-66.6398,16,2.3
33.5133333,-116.7441667,10.62,0.63
